Abstract1,Abstract2,similarity
48.B.FA.2020.04.01.20049999.full.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.13807531380753138
54.FA.ENEURO.0107-18.2018.full.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.13807531380753138
20.B.1-s2.0-S0021929020303067-main.pdf,44.s13104-020-05356-z.pdf,0.135678391959799
44.s13104-020-05356-z.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.135678391959799
20.B.1-s2.0-S0021929020303067-main.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.12777777777777777
21.B.1-s2.0-S1050641103000415-main.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.12777777777777777
40.FA.1-s2.0-S1529943020300462-main.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.12552301255230125
54.FA.ENEURO.0107-18.2018.full.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.12552301255230125
21.B.1-s2.0-S1050641103000415-main.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.12432432432432433
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.12432432432432433
40.FA.1-s2.0-S1529943020300462-main.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.12396694214876033
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.12396694214876033
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.12186379928315412
48.B.FA.2020.04.01.20049999.full.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.12186379928315412
48.B.FA.2020.04.01.20049999.full.pdf,51.B.FA.s10865-005-9011-x.pdf,0.12162162162162163
51.B.FA.s10865-005-9011-x.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.12162162162162163
20.B.1-s2.0-S0021929020303067-main.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.12149532710280374
52.1-s2.0-S1526590007007298-main.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.12149532710280374
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.12121212121212122
52.1-s2.0-S1526590007007298-main.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.12121212121212122
26.B.s00421-010-1637-x.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.11976047904191617
52.1-s2.0-S1526590007007298-main.pdf,26.B.s00421-010-1637-x.pdf,0.11976047904191617
19.B.1-s2.0-S2468781216300224-main.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.11952191235059761
40.FA.1-s2.0-S1529943020300462-main.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.11952191235059761
20.B.1-s2.0-S0021929020303067-main.pdf,51.B.FA.s10865-005-9011-x.pdf,0.11797752808988764
21.B.1-s2.0-S1050641103000415-main.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.11797752808988764
51.B.FA.s10865-005-9011-x.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.11797752808988764
52.1-s2.0-S1526590007007298-main.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.11797752808988764
19.B.1-s2.0-S2468781216300224-main.pdf,26.B.s00421-010-1637-x.pdf,0.11728395061728394
26.B.s00421-010-1637-x.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.11728395061728394
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,44.s13104-020-05356-z.pdf,0.11557788944723618
44.s13104-020-05356-z.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.11557788944723618
26.B.s00421-010-1637-x.pdf,38.B.s00221-016-4625-5.pdf,0.11538461538461539
38.B.s00221-016-4625-5.pdf,26.B.s00421-010-1637-x.pdf,0.11538461538461539
21.B.1-s2.0-S1050641103000415-main.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.11515151515151516
46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.11515151515151516
21.B.1-s2.0-S1050641103000415-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.1145374449339207
48.B.FA.2020.04.01.20049999.full.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.1145374449339207
26.B.s00421-010-1637-x.pdf,51.B.FA.s10865-005-9011-x.pdf,0.11450381679389313
51.B.FA.s10865-005-9011-x.pdf,26.B.s00421-010-1637-x.pdf,0.11450381679389313
20.B.1-s2.0-S0021929020303067-main.pdf,38.B.s00221-016-4625-5.pdf,0.11274509803921569
38.B.s00221-016-4625-5.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.11274509803921569
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.1124031007751938
40.FA.1-s2.0-S1529943020300462-main.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.1124031007751938
40.FA.1-s2.0-S1529943020300462-main.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.1124031007751938
52.1-s2.0-S1526590007007298-main.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.1124031007751938
38.B.s00221-016-4625-5.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.11229946524064172
52.1-s2.0-S1526590007007298-main.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.11224489795918367
54.FA.ENEURO.0107-18.2018.full.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.11224489795918367
19.B.1-s2.0-S2468781216300224-main.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.11162790697674418
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.11162790697674418
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.11152416356877323
48.B.FA.2020.04.01.20049999.full.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.11152416356877323
19.B.1-s2.0-S2468781216300224-main.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.1111111111111111
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.1111111111111111
20.B.1-s2.0-S0021929020303067-main.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.11
54.FA.ENEURO.0107-18.2018.full.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.11
26.B.s00421-010-1637-x.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.10967741935483871
19.B.1-s2.0-S2468781216300224-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.109375
20.B.1-s2.0-S0021929020303067-main.pdf,47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,0.10810810810810811
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.10810810810810811
38.B.s00221-016-4625-5.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.108
51.B.FA.s10865-005-9011-x.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.10625
54.FA.ENEURO.0107-18.2018.full.pdf,51.B.FA.s10865-005-9011-x.pdf,0.10625
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.10576923076923077
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,38.B.s00221-016-4625-5.pdf,0.10396039603960396
38.B.s00221-016-4625-5.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.10396039603960396
40.FA.1-s2.0-S1529943020300462-main.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.10355987055016182
40.FA.1-s2.0-S1529943020300462-main.pdf,51.B.FA.s10865-005-9011-x.pdf,0.1031390134529148
51.B.FA.s10865-005-9011-x.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.1031390134529148
21.B.1-s2.0-S1050641103000415-main.pdf,26.B.s00421-010-1637-x.pdf,0.10294117647058823
26.B.s00421-010-1637-x.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.10294117647058823
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.102880658436214
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.102880658436214
19.B.1-s2.0-S2468781216300224-main.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.10285714285714286
21.B.1-s2.0-S1050641103000415-main.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.10285714285714286
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.102803738317757
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.10212765957446808
22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.10212765957446808
26.B.s00421-010-1637-x.pdf,44.s13104-020-05356-z.pdf,0.10191082802547771
44.s13104-020-05356-z.pdf,26.B.s00421-010-1637-x.pdf,0.10191082802547771
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.10144927536231885
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.10144927536231885
26.B.s00421-010-1637-x.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.10112359550561797
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,26.B.s00421-010-1637-x.pdf,0.10112359550561797
44.s13104-020-05356-z.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.10106382978723404
21.B.1-s2.0-S1050641103000415-main.pdf,38.B.s00221-016-4625-5.pdf,0.10059171597633136
38.B.s00221-016-4625-5.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.10059171597633136
19.B.1-s2.0-S2468781216300224-main.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.09844559585492228
54.FA.ENEURO.0107-18.2018.full.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.09844559585492228
44.s13104-020-05356-z.pdf,51.B.FA.s10865-005-9011-x.pdf,0.09696969696969697
51.B.FA.s10865-005-9011-x.pdf,44.s13104-020-05356-z.pdf,0.09696969696969697
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,38.B.s00221-016-4625-5.pdf,0.09433962264150944
38.B.s00221-016-4625-5.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.09433962264150944
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,26.B.s00421-010-1637-x.pdf,0.09375
26.B.s00421-010-1637-x.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.09375
29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.09375
38.B.s00221-016-4625-5.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.09313725490196079
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.092
26.B.s00421-010-1637-x.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.09174311926605505
40.FA.1-s2.0-S1529943020300462-main.pdf,26.B.s00421-010-1637-x.pdf,0.09174311926605505
44.s13104-020-05356-z.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.09090909090909091
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.09051724137931035
21.B.1-s2.0-S1050641103000415-main.pdf,47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,0.08849557522123894
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.08849557522123894
51.B.FA.s10865-005-9011-x.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.08620689655172414
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.0823045267489712
32.7631.full.pdf,47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,0.08163265306122448
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,32.7631.full.pdf,0.08163265306122448
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.08080808080808081
13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,51.B.FA.s10865-005-9011-x.pdf,0.07920792079207921
51.B.FA.s10865-005-9011-x.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.07920792079207921
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,38.B.s00221-016-4625-5.pdf,0.07853403141361257
38.B.s00221-016-4625-5.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.07853403141361257
32.7631.full.pdf,51.B.FA.s10865-005-9011-x.pdf,0.07633587786259542
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,26.B.s00421-010-1637-x.pdf,0.0759493670886076
54.FA.ENEURO.0107-18.2018.full.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.07589285714285714
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.0738255033557047
54.FA.ENEURO.0107-18.2018.full.pdf,44.s13104-020-05356-z.pdf,0.07368421052631578
32.7631.full.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.07303370786516854
32.7631.full.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.07142857142857142
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,32.7631.full.pdf,0.07142857142857142
54.FA.ENEURO.0107-18.2018.full.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.07100591715976332
32.7631.full.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.07058823529411765
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.06666666666666667
32.7631.full.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.0661764705882353
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.06565656565656566
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,38.B.s00221-016-4625-5.pdf,0.06521739130434782
32.7631.full.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.06369426751592357
47.FA.Pain_Related_Fear__Lumbar_Flexion__and_Dynamic_EMG.1.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.06289308176100629
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.0625
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,40.FA.1-s2.0-S1529943020300462-main.pdf,0.058823529411764705
32.7631.full.pdf,48.B.FA.2020.04.01.20049999.full.pdf,0.05829596412556054
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,21.B.1-s2.0-S1050641103000415-main.pdf,0.05813953488372093
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.057971014492753624
33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.05687203791469194
32.7631.full.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.056818181818181816
32.7631.full.pdf,44.s13104-020-05356-z.pdf,0.05660377358490566
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,20.B.1-s2.0-S0021929020303067-main.pdf,0.05454545454545454
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,54.FA.ENEURO.0107-18.2018.full.pdf,0.05
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,29.B.ISSLS_Prize_Winner__Smudging_the_Motor_Brain_in.3.pdf,0.048672566371681415
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,19.B.1-s2.0-S2468781216300224-main.pdf,0.04716981132075472
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,22.B.Spine_Loading_Characteristics_of_Patients_With_Low.9.pdf,0.0410958904109589
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,33.Disinhibition_of_the_primary_somatosensory_cortex.13.pdf,0.03940886699507389
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,38.B.s00221-016-4625-5.pdf,0.03365384615384615
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,46.B.European_Journal_of_Pain_-_2019_-_Matheve_-_Lumbar_range_of_motion_in_chronic_low_back_pain_is_predicted_by_task‐specific_.pdf,0.028985507246376812
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,13.The_Impact_of_Psychosocial_Factors_on_Low_Back.19.pdf,0.028688524590163935
37.The_Journal_of_Physiology_-_2017_-_Roux_-_Functional_architecture_of_the_somatosensory_homunculus_detected_by.pdf,52.1-s2.0-S1526590007007298-main.pdf,0.02702702702702703
