prefLabel,id,from_to,matchType,text
period,http://sbmi.uth.tmc.edu/ontology/ochv#C0439531,2289-2294|7438-7443|29791-29796,PREF|PREF|PREF,PERIOD|PERIOD|PERIOD
period,http://sbmi.uth.tmc.edu/ontology/ochv#C0025344,2289-2294|7438-7443|29791-29796,PREF|PREF|PREF,PERIOD|PERIOD|PERIOD
methods,http://sbmi.uth.tmc.edu/ontology/ochv#8041,2317-2323|2967-2973|4958-4964|6572-6578|10942-10948|14087-14093|20409-20415|28057-28063,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,METHODS|METHODS|METHODS|METHODS|METHODS|METHODS|METHODS|METHODS
inter,http://sbmi.uth.tmc.edu/ontology/ochv#C0205103,2388-2392|5974-5978|6385-6389|7815-7819|8627-8631|10866-10870|13446-13450|15311-15315|16583-16587|19604-19608|21137-21141|33145-33149|33660-33664|34904-34908|35354-35358|36117-36121,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER|INTER
high,http://sbmi.uth.tmc.edu/ontology/ochv#C0205250,2427-2430|4143-4146|6011-6014|6422-6425|15522-15525|23065-23068|24080-24083|40470-40473,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,HIGH|HIGH|HIGH|HIGH|HIGH|HIGH|HIGH|HIGH
high,http://sbmi.uth.tmc.edu/ontology/ochv#20438,2427-2430|4143-4146|6011-6014|6422-6425|15522-15525|23065-23068|24080-24083|40470-40473,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,HIGH|HIGH|HIGH|HIGH|HIGH|HIGH|HIGH|HIGH
fig,http://sbmi.uth.tmc.edu/ontology/ochv#C0349966,2481-2483|5363-5365|5452-5454|10613-10615|10920-10922|11238-11240|13296-13298|13380-13382|13660-13662|14431-14433|17076-17078|17165-17167|17335-17337|17982-17984|20786-20788|31764-31766|33321-33323|33501-33503,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG|FIG
maximum,http://sbmi.uth.tmc.edu/ontology/ochv#C0806909,2588-2594|10694-10700|11012-11018,PREF|PREF|PREF,MAXIMUM|MAXIMUM|MAXIMUM
maximum,http://sbmi.uth.tmc.edu/ontology/ochv#49035,2588-2594|10694-10700|11012-11018,PREF|PREF|PREF,MAXIMUM|MAXIMUM|MAXIMUM
visible,http://sbmi.uth.tmc.edu/ontology/ochv#C0205379,2642-2648,PREF,VISIBLE
thumb,http://sbmi.uth.tmc.edu/ontology/ochv#C0040067,2659-2663|4678-4682|5531-5535|5963-5967|6030-6034|6615-6619|9111-9115|11138-11142|20524-20528|20595-20599|23143-23147|27560-27564,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,THUMB|THUMB|THUMB|THUMB|THUMB|THUMB|THUMB|THUMB|THUMB|THUMB|THUMB|THUMB
dorsal,http://sbmi.uth.tmc.edu/ontology/ochv#20300,2716-2721|15576-15581|25397-25402,PREF|PREF|PREF,DORSAL|DORSAL|DORSAL
strip,http://sbmi.uth.tmc.edu/ontology/ochv#C1321564,2742-2746|13102-13106|13289-13293,PREF|PREF|PREF,STRIP|STRIP|STRIP
part of,http://sbmi.uth.tmc.edu/ontology/ochv#C1292711,2795-2801|23965-23971,PREF|PREF,PART OF|PART OF
pattern,http://sbmi.uth.tmc.edu/ontology/ochv#C0449774,2828-2834|4686-4692|5122-5128|5607-5613|6168-6174|6622-6628|7411-7417|8391-8397|10582-10588|12641-12647|12846-12852|14507-14513|19648-19654|20620-20626|23034-23040|31379-31385|32773-32779|33391-33397|36909-36915|39284-39290|39725-39731,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN|PATTERN
possible,http://sbmi.uth.tmc.edu/ontology/ochv#C0332149,2911-2918|5279-5286|5777-5784|6831-6838|17516-17523|19880-19887|25230-25237|32439-32446|32941-32948|34808-34815|35506-35513|35645-35652,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE
possible,http://sbmi.uth.tmc.edu/ontology/ochv#29309,2911-2918|5279-5286|5777-5784|6831-6838|17516-17523|19880-19887|25230-25237|32439-32446|32941-32948|34808-34815|35506-35513|35645-35652,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE|POSSIBLE
structure,http://sbmi.uth.tmc.edu/ontology/ochv#C0678594,3031-3039|3878-3886|4058-4066|4320-4328|5103-5111|6341-6349|8156-8164|8801-8809|8912-8920|10778-10786|11291-11299|11507-11515|11956-11964|12116-12124|12274-12282|12384-12392|13144-13152|13354-13362|13513-13521|13875-13883|14636-14644|14946-14954|15050-15058|15892-15900|16003-16011|16492-16500|16671-16679|18655-18663|19710-19718|20683-20691|20947-20955|21222-21230|21359-21367|22663-22671|22723-22731|23298-23306|23854-23862|24449-24457|24704-24712|25190-25198|25722-25730|30397-30405|35297-35305|35395-35403|36264-36272|37197-37205|37330-37338|37475-37483|41643-41651|41689-41697|41767-41775,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE
structure,http://sbmi.uth.tmc.edu/ontology/ochv#42872,3031-3039|3878-3886|4058-4066|4320-4328|5103-5111|6341-6349|8156-8164|8801-8809|8912-8920|10778-10786|10908-10917|11291-11299|11507-11515|11956-11964|12116-12124|12274-12282|12384-12392|13144-13152|13354-13362|13513-13521|13875-13883|14636-14644|14946-14954|15050-15058|15892-15900|16003-16011|16492-16500|16671-16679|18655-18663|19710-19718|20683-20691|20947-20955|21222-21230|21359-21367|22663-22671|22723-22731|23298-23306|23560-23569|23854-23862|24449-24457|24704-24712|25190-25198|25722-25730|30397-30405|35297-35305|35395-35403|36264-36272|37197-37205|37330-37338|37475-37483|41643-41651|41689-41697|41767-41775,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURES|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURES|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE|STRUCTURE
population,http://sbmi.uth.tmc.edu/ontology/ochv#C0032659,3180-3189,PREF,POPULATION
population,http://sbmi.uth.tmc.edu/ontology/ochv#9961,3180-3189,PREF,POPULATION
experiment,http://sbmi.uth.tmc.edu/ontology/ochv#43538,3253-3263|3980-3989|8040-8049|8298-8308|26327-26337|26424-26433|30370-30379|30431-30440|38626-38635|38832-38841|41372-41381,SYN|PREF|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF,EXPERIMENTS|EXPERIMENT|EXPERIMENT|EXPERIMENTS|EXPERIMENTS|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT
electrophysiology,http://sbmi.uth.tmc.edu/ontology/ochv#C0013865,3307-3323,PREF,ELECTROPHYSIOLOGY
electrophysiology,http://sbmi.uth.tmc.edu/ontology/ochv#4355,3307-3323,PREF,ELECTROPHYSIOLOGY
functional,http://sbmi.uth.tmc.edu/ontology/ochv#C0205245,3581-3590|6195-6204|27165-27174|27751-27760|29247-29256|30034-30043|30635-30644|32687-32696|32958-32967|33345-33354|33848-33857|33926-33935|33991-34000|34943-34952,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL|FUNCTIONAL
magnetic resonance imaging,http://sbmi.uth.tmc.edu/ontology/ochv#7667,3592-3617,PREF,MAGNETIC RESONANCE IMAGING
magnetic resonance,http://sbmi.uth.tmc.edu/ontology/ochv#C0917874,3592-3609,PREF,MAGNETIC RESONANCE
magnetic resonance,http://sbmi.uth.tmc.edu/ontology/ochv#52370,3592-3609,PREF,MAGNETIC RESONANCE
resonance,http://sbmi.uth.tmc.edu/ontology/ochv#C0684213,3601-3609,PREF,RESONANCE
resonance,http://sbmi.uth.tmc.edu/ontology/ochv#C0231881,3601-3609,PREF,RESONANCE
relative,http://sbmi.uth.tmc.edu/ontology/ochv#C0080103,3731-3738|4220-4227|4747-4754|8442-8449|19455-19462|21014-21021,PREF|PREF|PREF|PREF|PREF|PREF,RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE
relative,http://sbmi.uth.tmc.edu/ontology/ochv#20517,3731-3738|4220-4227|4747-4754|8442-8449|19455-19462|21014-21021,PREF|PREF|PREF|PREF|PREF|PREF,RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE
relative,http://sbmi.uth.tmc.edu/ontology/ochv#C0205345,3731-3738|4220-4227|4747-4754|8442-8449|19455-19462|21014-21021,PREF|PREF|PREF|PREF|PREF|PREF,RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE|RELATIVE
preserved,http://sbmi.uth.tmc.edu/ontology/ochv#C0456735,3799-3807|5812-5820|6865-6873|8551-8559|21074-21082|35853-35861,PREF|PREF|PREF|PREF|PREF|PREF,PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED
preserved,http://sbmi.uth.tmc.edu/ontology/ochv#36630,3799-3807|5812-5820|6865-6873|8551-8559|21074-21082|35853-35861,PREF|PREF|PREF|PREF|PREF|PREF,PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED|PRESERVED
better,http://sbmi.uth.tmc.edu/ontology/ochv#C0332272,3842-3847|14540-14545|20730-20735|23182-23187|42568-42573,PREF|PREF|PREF|PREF|PREF,BETTER|BETTER|BETTER|BETTER|BETTER
experiment,http://sbmi.uth.tmc.edu/ontology/ochv#C0681814,3980-3989|8040-8049|26424-26433|30370-30379|30431-30440|38626-38635|38832-38841|41372-41381,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT|EXPERIMENT
complex,http://sbmi.uth.tmc.edu/ontology/ochv#C0439855,3997-4003|16017-16023|18932-18938|20973-20979|21443-21449,PREF|PREF|PREF|PREF|PREF,COMPLEX|COMPLEX|COMPLEX|COMPLEX|COMPLEX
force,http://sbmi.uth.tmc.edu/ontology/ochv#34895,4148-4152|10075-10079|16329-16333|19557-19561|19723-19727|23070-23074|23496-23501|27338-27342|27461-27465|28673-28677|28739-28743|29037-29041|30925-30929|30975-30979|39986-39991|40106-40111|40227-40231|43037-43042|43051-43055|43224-43228,PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN|PREF|PREF,FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCES|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCES|FORCES|FORCE|FORCES|FORCE|FORCE
force,http://sbmi.uth.tmc.edu/ontology/ochv#C0441722,4148-4152|10075-10079|16329-16333|19557-19561|19723-19727|23070-23074|27338-27342|27461-27465|28673-28677|28739-28743|29037-29041|30925-30929|30975-30979|40227-40231|43051-43055|43224-43228,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE|FORCE
sensory,http://sbmi.uth.tmc.edu/ontology/ochv#C0445254,4281-4287|15484-15490|23506-23512|23666-23672|23771-23777|23867-23873|23935-23941|24143-24149|26718-26724|27127-27133,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY|SENSORY
inspection,http://sbmi.uth.tmc.edu/ontology/ochv#C0199219,4503-4512,PREF,INSPECTION
ring,http://sbmi.uth.tmc.edu/ontology/ochv#C1260969,4609-4612|5674-5677|9041-9044|9922-9925|30004-30007,PREF|PREF|PREF|PREF|PREF,RING|RING|RING|RING|RING
ring,http://sbmi.uth.tmc.edu/ontology/ochv#C0175724,4609-4612|5674-5677|9041-9044|9922-9925|30004-30007,PREF|PREF|PREF|PREF|PREF,RING|RING|RING|RING|RING
small,http://sbmi.uth.tmc.edu/ontology/ochv#44733,4619-4624|5116-5120|5702-5706|10481-10485|17069-17073|19138-19142|20534-20539|20570-20576|20605-20610|20741-20745|34069-34073|35193-35197,SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|PREF|PREF|PREF,LITTLE|SMALL|SMALL|SMALL|SMALL|SMALL|LITTLE|SMALLER|LITTLE|SMALL|SMALL|SMALL
exact,http://sbmi.uth.tmc.edu/ontology/ochv#13986,4844-4848|8837-8841,PREF|PREF,EXACT|EXACT
exact,http://sbmi.uth.tmc.edu/ontology/ochv#C0059927,4844-4848|8837-8841,PREF|PREF,EXACT|EXACT
distribution,http://sbmi.uth.tmc.edu/ontology/ochv#C0037775,4858-4869|19290-19301|25637-25648,PREF|PREF|PREF,DISTRIBUTION|DISTRIBUTION|DISTRIBUTION
distance,http://sbmi.uth.tmc.edu/ontology/ochv#4036,4941-4948|5130-5137|5253-5261|5508-5516|5644-5652|5793-5801|6264-6272|6332-6339|8399-8407|10487-10495|10590-10598|10769-10776|10899-10906|11121-11128|11165-11172|11947-11954|12130-12138|12705-12713|12854-12862|13345-13352|13504-13511|13616-13624|14515-14523|15323-15331|15883-15890|16427-16435|16876-16883|17051-17058|17186-17193|17281-17289|17494-17502|17640-17648|17953-17960|18088-18096|18118-18125|18646-18653|19083-19090|19358-19366|20578-20585|20747-20755|31357-31364|33399-33406|33413-33420|33524-33531|33859-33866|34787-34795|34870-34878|34916-34923|35134-35141|35200-35208|35236-35244|35386-35393|35463-35471|35623-35631|35817-35825|36432-36440|36917-36925|37050-37057|37188-37195|37320-37327|37466-37473|38944-38952|39292-39300|39358-39365|39733-39741|40856-40864|41334-41341|41910-41917|42533-42541,PREF|PREF|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|PREF|PREF|SYN|SYN|SYN|PREF|SYN|PREF|PREF|PREF|SYN|SYN|SYN|PREF|SYN|PREF|PREF|PREF|SYN|PREF|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN|SYN|PREF|PREF|SYN,DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCE|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCES
distance,http://sbmi.uth.tmc.edu/ontology/ochv#C0012751,4941-4948|5130-5137|6332-6339|10769-10776|10899-10906|11121-11128|11165-11172|11947-11954|13345-13352|13504-13511|15883-15890|16876-16883|17051-17058|17186-17193|17953-17960|18118-18125|18646-18653|19083-19090|20578-20585|31357-31364|33399-33406|33413-33420|33524-33531|33859-33866|34916-34923|35134-35141|35386-35393|37050-37057|37188-37195|37320-37327|37466-37473|39358-39365|41334-41341|41910-41917,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE
noise,http://sbmi.uth.tmc.edu/ontology/ochv#C0028263,5095-5099|10756-10760|10814-10818|35291-35295|36278-36282|36973-36977|37102-37106|42252-42256,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE
noise,http://sbmi.uth.tmc.edu/ontology/ochv#8758,5095-5099|10756-10760|10814-10818|35291-35295|36278-36282|36973-36977|37102-37106|42252-42256,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE
small,http://sbmi.uth.tmc.edu/ontology/ochv#C0700321,5116-5120|5702-5706|10481-10485|17069-17073|19138-19142|20741-20745|34069-34073|35193-35197,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL
matrix,http://sbmi.uth.tmc.edu/ontology/ochv#29225,5355-5360|5488-5493|12524-12529|35598-35603|35765-35770|43190-43195|43359-43364|43559-43564,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
matrix,http://sbmi.uth.tmc.edu/ontology/ochv#C0331858,5355-5360|5488-5493|12524-12529|35598-35603|35765-35770|43190-43195|43359-43364|43559-43564,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
revealed,http://sbmi.uth.tmc.edu/ontology/ochv#C0443289,5382-5389,PREF,REVEALED
equivalent,http://sbmi.uth.tmc.edu/ontology/ochv#C0439185,5463-5472,PREF,EQUIVALENT
large,http://sbmi.uth.tmc.edu/ontology/ochv#C0549177,5568-5572|5720-5724|8621-8625|17204-17208|19194-19198|23648-23652|33517-33521|33789-33793|35157-35161,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE
large,http://sbmi.uth.tmc.edu/ontology/ochv#38944,5568-5572|5720-5724|8621-8625|17204-17208|19194-19198|23648-23652|33517-33521|33789-33793|35157-35161,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE
middle,http://sbmi.uth.tmc.edu/ontology/ochv#C0549183,5663-5668|9026-9031|9911-9916,PREF|PREF|PREF,MIDDLE|MIDDLE|MIDDLE
reflecting,http://sbmi.uth.tmc.edu/ontology/ochv#C0558058,5709-5718|6582-6591|10497-10506,PREF|PREF|PREF,REFLECTING|REFLECTING|REFLECTING
relationship,http://sbmi.uth.tmc.edu/ontology/ochv#C0439849,5746-5757|43486-43497,PREF|PREF,RELATIONSHIP|RELATIONSHIP
diagonal,http://sbmi.uth.tmc.edu/ontology/ochv#C0443198,5871-5878|35568-35575,PREF|PREF,DIAGONAL|DIAGONAL
943,http://sbmi.uth.tmc.edu/ontology/ochv#943,5893-5895,PREF,943
test,http://sbmi.uth.tmc.edu/ontology/ochv#C0392366,6120-6123|13805-13808|16052-16055|20304-20307,PREF|PREF|PREF|PREF,TEST|TEST|TEST|TEST
calculated,http://sbmi.uth.tmc.edu/ontology/ochv#C0444686,6177-6186|13368-13377|17571-17580|32894-32903|34341-34350|34772-34781|36469-36478|36572-36581|37133-37142|39000-39009|39333-39342|43129-43138,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED
maps,http://sbmi.uth.tmc.edu/ontology/ochv#7743,6238-6240|8495-8498|8597-8600|8707-8710|25029-25032|31592-31594|31884-31887|32667-32670|32865-32868|32969-32972|33072-33074|33482-33484|33868-33871|33937-33939|33960-33963,SYN|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN|PREF,MAP|MAPS|MAPS|MAPS|MAPS|MAP|MAPS|MAPS|MAPS|MAPS|MAP|MAP|MAPS|MAP|MAPS
map,http://sbmi.uth.tmc.edu/ontology/ochv#C0024779,6238-6240|31592-31594|33072-33074|33482-33484|33937-33939,PREF|PREF|PREF|PREF|PREF,MAP|MAP|MAP|MAP|MAP
component,http://sbmi.uth.tmc.edu/ontology/ochv#C0449432,6306-6314,PREF,COMPONENT
due to,http://sbmi.uth.tmc.edu/ontology/ochv#42785,6321-6329|24589-24597|25034-25047|25034-25042|31652-31660|34860-34868|39664-39672|42245-42250,SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF,RESULTING|RESULTING|RESULTING FROM|RESULTING|RESULTING|RESULTING|RESULTING|DUE TO
unchanged,http://sbmi.uth.tmc.edu/ontology/ochv#C0442739,6367-6375,PREF,UNCHANGED
present,http://sbmi.uth.tmc.edu/ontology/ochv#16843,6921-6927,PREF,PRESENT
present,http://sbmi.uth.tmc.edu/ontology/ochv#C0150312,6921-6927,PREF,PRESENT
left,http://sbmi.uth.tmc.edu/ontology/ochv#C0205091,7148-7151|10141-10144|11547-11550|28527-28530|29871-29874,PREF|PREF|PREF|PREF|PREF,LEFT|LEFT|LEFT|LEFT|LEFT
right,http://sbmi.uth.tmc.edu/ontology/ochv#C0205090,7183-7187|10118-10122|10346-10350|11526-11530|11871-11875|11974-11978|12751-12755|15599-15603|16139-16143|28398-28402|28536-28540|29880-29884|38331-38335,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT
linear,http://sbmi.uth.tmc.edu/ontology/ochv#20335,7273-7276|7770-7773|18717-18722|41064-41069|43478-43483,SYN|SYN|PREF|PREF|PREF,LINE|LINE|LINEAR|LINEAR|LINEAR
line,http://sbmi.uth.tmc.edu/ontology/ochv#C0205132,7273-7276|7770-7773,PREF|PREF,LINE|LINE
fundus,http://sbmi.uth.tmc.edu/ontology/ochv#C0740422,7292-7297|31697-31702,PREF|PREF,FUNDUS|FUNDUS
fundus,http://sbmi.uth.tmc.edu/ontology/ochv#47121,7292-7297|31697-31702,PREF|PREF,FUNDUS|FUNDUS
central sulcus,http://sbmi.uth.tmc.edu/ontology/ochv#C0228188,7306-7319|31712-31725|32484-32497,PREF|PREF|PREF,CENTRAL SULCUS|CENTRAL SULCUS|CENTRAL SULCUS
central,http://sbmi.uth.tmc.edu/ontology/ochv#20304,7306-7312|26193-26198|26767-26773|31712-31718|32484-32490|39530-39536|39572-39577,PREF|SYN|SYN|PREF|PREF|SYN|SYN,CENTRAL|CENTRE|CENTERS|CENTRAL|CENTRAL|CENTERS|CENTER
central,http://sbmi.uth.tmc.edu/ontology/ochv#C0205099,7306-7312|31712-31718|32484-32490,PREF|PREF|PREF,CENTRAL|CENTRAL|CENTRAL
group,http://sbmi.uth.tmc.edu/ontology/ochv#C0441833,7462-7466|8092-8096|17420-17424|31831-31835|33910-33914|37216-37220|37240-37244|37367-37371|37515-37519|41970-41974,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP
week,http://sbmi.uth.tmc.edu/ontology/ochv#C0439230,7520-7523,PREF,WEEK
subsequent,http://sbmi.uth.tmc.edu/ontology/ochv#48333,7616-7625,PREF,SUBSEQUENT
subsequent,http://sbmi.uth.tmc.edu/ontology/ochv#C0750530,7616-7625,PREF,SUBSEQUENT
